country_code,country_name,region,income_level,indicator_code,indicator_name,value,year
BRB,Barbados,Latin America & Caribbean ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),8.22,2020
BLR,Belarus,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),11.63,2020
BEL,Belgium,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.43,2020
BLZ,Belize,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.67,2020
BEN,Benin,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),8.83,2020
BTN,Bhutan,South Asia,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.18,2020
BOL,Bolivia,Latin America & Caribbean ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.59,2020
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.87,2020
BWA,Botswana,Sub-Saharan Africa ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.27,2020
BRA,Brazil,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.7,2020
BRN,Brunei Darussalam,East Asia & Pacific,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.51,2020
BGR,Bulgaria,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),11.62,2020
BFA,Burkina Faso,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),11.27,2020
BDI,Burundi,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.16,2020
CPV,Cabo Verde,Sub-Saharan Africa ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.01,2020
KHM,Cambodia,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.67,2020
CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.6,2020
CAN,Canada,North America,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.89,2020
CAF,Central African Republic,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.75,2020
TCD,Chad,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.91,2020
CHL,Chile,Latin America & Caribbean ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.56,2020
CHN,China,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.58,2020
COL,Colombia,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.24,2020
COM,Comoros,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.23,2020
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.92,2020
COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.05,2020
CRI,Costa Rica,Latin America & Caribbean ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.4,2020
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.85,2020
HRV,Croatia,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.65,2020
CUB,Cuba,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.38,2020
CYP,Cyprus,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.36,2020
CZE,Czechia,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),11.99,2020
DNK,Denmark,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.49,2020
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.38,2020
DMA,Dominica,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.02,2020
DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.5,2020
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.54,2020
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.13,2020
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.15,2020
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.56,2020
ERI,Eritrea,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.07,2020
EST,Estonia,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.68,2020
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.79,2020
ETH,Ethiopia,Sub-Saharan Africa ,Not classified,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.06,2020
FJI,Fiji,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.58,2020
FIN,Finland,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.08,2020
FRA,France,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.32,2020
GAB,Gabon,Sub-Saharan Africa ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),8.14,2020
GMB,"Gambia, The",Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.61,2020
GEO,Georgia,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),14.41,2020
DEU,Germany,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),11.84,2020
GHA,Ghana,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.26,2020
GRC,Greece,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.81,2020
GRD,Grenada,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.33,2020
GTM,Guatemala,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.54,2020
GIN,Guinea,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.52,2020
GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.73,2020
GUY,Guyana,Latin America & Caribbean ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.04,2020
HTI,Haiti,Latin America & Caribbean ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.11,2020
HND,Honduras,Latin America & Caribbean ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.08,2020
HUN,Hungary,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.93,2020
ISL,Iceland,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.94,2020
IND,India,South Asia,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.1,2020
IDN,Indonesia,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.074,2020
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.51,2020
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.24,2020
IRL,Ireland,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.77,2020
ITA,Italy,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.97,2020
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.1,2020
JPN,Japan,East Asia & Pacific,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.38,2020
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.23,2020
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.52,2020
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.47,2020
KIR,Kiribati,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.72,2020
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.87,2020
KOR,"Korea, Rep.",East Asia & Pacific,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.79,2020
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.0,2020
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.63,2020
LAO,Lao PDR,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.82,2020
LVA,Latvia,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),12.87,2020
LBN,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.26,2020
LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.3,2020
LBR,Liberia,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.86,2020
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.012,2020
LTU,Lithuania,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),12.1,2020
LUX,Luxembourg,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.82,2020
MDG,Madagascar,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.99,2020
MWI,Malawi,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.61,2020
MYS,Malaysia,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.74,2020
MDV,Maldives,South Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.49,2020
MLI,Mali,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.32,2020
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.11,2020
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.0,2020
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.86,2020
MEX,Mexico,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.79,2020
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.02,2020
MDA,Moldova,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),11.08,2020
MNG,Mongolia,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.68,2020
MNE,Montenegro,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.34,2019
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.5,2020
MOZ,Mozambique,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.89,2020
MMR,Myanmar,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.93,2020
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.05,2020
NRU,Nauru,East Asia & Pacific,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.79,2020
NPL,Nepal,South Asia,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.06,2020
NLD,Netherlands,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),8.71,2020
NZL,New Zealand,East Asia & Pacific,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.02,2020
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.67,2020
NER,Niger,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.13,2020
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.78,2020
MKD,North Macedonia,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.36,2020
NOR,Norway,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.38,2020
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.51,2020
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.084,2020
PAN,Panama,Latin America & Caribbean ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.66,2020
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.13,2020
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.62,2020
PER,Peru,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.45,2020
PHL,Philippines,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.66,2020
POL,Poland,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),11.66,2020
PRT,Portugal,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),8.88,2020
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.05,2020
ROU,Romania,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),16.8,2020
RUS,Russian Federation,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.53,2020
RWA,Rwanda,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.87,2020
WSM,Samoa,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.35,2020
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.79,2020
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.0,2020
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.38,2020
SRB,Serbia,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.89,2019
SYC,Seychelles,Sub-Saharan Africa ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.19,2020
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.29,2020
SGP,Singapore,East Asia & Pacific,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.81,2020
SVK,Slovak Republic,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.67,2020
SVN,Slovenia,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.41,2020
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.45,2020
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.0,2020
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.13,2020
ESP,Spain,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.16,2020
LKA,Sri Lanka,South Asia,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.91,2020
KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),4.69,2020
LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.28,2020
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.62,2020
SDN,Sudan,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.01,2020
SUR,Suriname,Latin America & Caribbean ,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.93,2020
SWE,Sweden,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.57,2020
CHE,Switzerland,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.07,2020
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.092,2020
TJK,Tajikistan,Europe & Central Asia,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.74,2020
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.95,2020
THA,Thailand,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),7.99,2020
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.17,2020
TGO,Togo,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.44,2020
TON,Tonga,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.36,2020
TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),6.03,2020
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.71,2020
TUR,Turkiye,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.69,2020
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.62,2020
TUV,Tuvalu,East Asia & Pacific,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.26,2020
UGA,Uganda,Sub-Saharan Africa ,Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),11.3,2020
UKR,Ukraine,Europe & Central Asia,Upper middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.24,2020
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.08,2020
GBR,United Kingdom,Europe & Central Asia,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),10.73,2020
USA,United States,North America,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),9.9,2020
URY,Uruguay,Latin America & Caribbean ,High income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),5.61,2020
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.1,2020
VUT,Vanuatu,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),2.04,2020
VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),1.99,2020
VNM,Viet Nam,East Asia & Pacific,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),8.04,2020
YEM,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),0.044,2020
ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,SH.ALC.PCAP.LI,Alcohol consumption per capita (liters),3.62,2020
